Rank,Title,Citations,Year,URL,Description
21,Fundamentals of design,46,1983,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1kW15d8AAAAJ&pagesize=50&citation_for_view=1kW15d8AAAAJ:Se3iqnhoufwC,Description not available
22,Software Engineering Education: Needs and Objectives Proceedings of an Interface Workshop,45,2012,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1kW15d8AAAAJ&pagesize=50&citation_for_view=1kW15d8AAAAJ:Tyk-4Ss8FVUC,""" Software engineering"" is a term which was coined in the late 1960's as the theme for a workshop on the problems involved in producing software that could be developed economicaLly and would run reliably on real machines. Even now, software engineering is more of a wish than a reality, but the last few years have seen an increased awareness of the need to apply an engineering-type discipline to the design and construction of software systems. Many new proposals have been made for the management of software development and maintenance and many methodologies have been suggested for improving the programming process. As these problems and solutions become better understood, there is a growing need to teach these concepts to students and to practicing professionals. As a prelude to the educational process, it is necessary to gain an understanding of the software design and development process in industry and government, to define the appropriate job categories, and to identify the fundamental content areas of soft ware engineering. The need for quality education in software engineering is now recognized by practitioners and educators alike, and various educational endeavors in this area are now being formulated. Yet, discussions we had had over the past year or so led us to believe that there was insufficient contact between practitioners and educators, with the resultant danger that each group would go off in separate ways rather than working together."
23,A proposed curriculum for software engineering education,41,1978,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1kW15d8AAAAJ&pagesize=50&citation_for_view=1kW15d8AAAAJ:W7OEmFMy1HYC,"We propose a curriculum for a graduate professional degree in software engineering. After presenting the instructional objectives to be met by this curriculum, we present its underlying philosophy and assumptions. A number of suggestions are made for implementing the curriculum. In particular, we emphasize that this is a specific curriculum (for a Master's degree) which can serve as a starting point for the development of other software engineering curricula."
24,Toward improved review of software designs,38,1975,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1kW15d8AAAAJ&pagesize=50&citation_for_view=1kW15d8AAAAJ:ufrVoPGSRksC,"A good deal of effort has been invested in recent years to improve both the form of programs and the processes used to create them. As the payoffs from this work become apparent and more widespread, attention is turning to the form of designs and the processes used to create them."
25,THE NATURE OF DESIGN.,36,1980,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1kW15d8AAAAJ&pagesize=50&citation_for_view=1kW15d8AAAAJ:PR6Y55bgFSsC,"THE NATURE OF DESIGN. CNRS Inist Pascal-Francis CNRS Pascal and Francis Bibliographic Databases Simple search Advanced search Search by classification Search by vocabulary My Account Home > Search results Help Export Export Selection : Selected items (1) Format : Permanent link CopyPermanent link Copy http://pascal-francis.inist.fr/vibad/index.php?action=getRecordDetail&idt=PASCAL7830380915 THE NATURE OF DESIGN. Author FREEMAN P UNIV. CALIFORNIA, IRVINE Source IN: ARCHIT. SYST. INF. COURS; NICE; 1977; LE CHESNAY; IRIA; DA. SD; PP. 157-185; BIBL. 11 REF. Document type Conference Paper Language English Keyword (fr) CONCEPTION SYSTEME LOGICIEL SYSTEME INFORMATIQUE PROGRAMMATION SYSTEME SYSTEME INFORMATION COMPLEXITE SYSTEME INFORMATIQUE MATHEMATIQUES APPLIQUEES Keyword (en) SYSTEM DESIGN SOFTWARE …"
26,Modeling knowledge for software development,33,1985,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1kW15d8AAAAJ&pagesize=50&citation_for_view=1kW15d8AAAAJ:roLk4NBRz8UC,"It has been widely recognized that software development is a knowledge intensive process. The seemingly inherent shortcomings of current approaches to software develop-ment demonstrate our limited understanding of the knowl-edge processes and work-products involved. We must explore the nature of these processes and develop explicit representations in order to be able to reason about them, validate our models, and provide an effective base for auto-mated support. This position paper outlines the underlying conceptual understanding we have of the software engineer-ing process and a knowledge-based approach to development. The ideas outlined here, and more fully presented elsewhere, are embodied in a prototype of a tool intended to implement a radically new software engineering process. We believe these ideas are especially important for the specification and design aspects of software development."
27,Ada methodologies: Concepts and requirements,32,1983,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1kW15d8AAAAJ&pagesize=50&citation_for_view=1kW15d8AAAAJ:LPZeul_q3PIC,Description not available
28,hgvs: A Python package for manipulating sequence variants using HGVS nomenclature: 2018 Update,31,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1kW15d8AAAAJ&pagesize=50&citation_for_view=1kW15d8AAAAJ:JQOojiI6XY0C,"The Human Genome Variation Society (HGVS) nomenclature guidelines encourage the accurate and standard description of DNA, RNA, and protein sequence variants in public variant databases and the scientific literature. Inconsistent application of the HGVS guidelines can lead to misinterpretation of variants in clinical settings. Reliable software tools are essential to ensure consistent application of the HGVS guidelines when reporting and interpreting variants. We present the hgvs Python package, a comprehensive tool for manipulating sequence variants according to the HGVS nomenclature guidelines. Distinguishing features of the hgvs package include: (1) parsing, formatting, validating, and normalizing variants on genome, transcript, and protein sequences; (2) projecting variants between aligned sequences, including those with gapped alignments; (3) flexible installation using remote or local data (fully …"
29,Maintenance and porting of software by design recovery,31,1985,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1kW15d8AAAAJ&pagesize=50&citation_for_view=1kW15d8AAAAJ:_FxGoFyzp5QC,Enormous resources are invested in the construction of software. As needs change we would like to be able to preserve these investments. In this paper we outline a unified model for addressing the problem of change in software systems for which the original specifications are not available. Our approach is derived from a much broader paradigm for software construction. The approach is based on recovery of abstractions and design decisions made during implementation of the current version of a system. The paper consists of two major parts. We begin with a discussion of the Draco paradigm for software construction and how it can be applied to maintenance and porting problems. We follow with a discussion of our experience with a porting project using prototype implementation of these ideas.
30,A comparison of lifecycle models,31,1981,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1kW15d8AAAAJ&pagesize=50&citation_for_view=1kW15d8AAAAJ:YsMSGLbcyi4C,Preliminary comparison of world views in systems development is given. The purpose of the paper is to present the Finnish PSC systemeering model to the software engineering (SE) community and to compare it with the ideas of D. Ross and practical approaches in SE.
