Rank,Title,Citations,Year,URL,Description
21,SitComm: Situation-Aware Interpersonal Communication,2,2002,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=F0HhkJIAAAAJ&pagesize=50&citation_for_view=F0HhkJIAAAAJ:d1gkVwhDpl0C,"Computer mediated conversation has been a common theme in the study of distributed collaboration. Prior research has focused on connecting devices via augmented telephone services or connecting places through media spaces. However, conversation is person-to-person not between locations or devices. We are developing SitComm, a situation-aware intercom, as a testbed to explore the collection and presentation of environmental data useful in initiating and maintaining a conversation. We will put this system to use over time, with a variety of interaction interfaces and sensing infrastructures to support informal conversation between remotely located persons."
22,Can Programming Boot Camp Help Under-represented College Students Succeed in Computing Degrees?,1,2015,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=F0HhkJIAAAAJ&pagesize=50&citation_for_view=F0HhkJIAAAAJ:qjMakFHDy7sC,"Programming Boot Camp is one strategy to overcome the perceived and actual difficulties undergraduate students encounter in an introductory programming course. It is estimated that of the over two million students starting computer science studies in universities and colleges all over the world in 1999, 33% dropped or failed their first programming course. Consequently, undergraduate students delay enrolling in programming courses, which interrupts progress toward their degree and decreases confidence in their ability to succeed in college and computing careers. Programming Boot Camp provides a combination of intense programming labs with professional development and community building activities to help increase confidence, create awareness of opportunities, and build a supporting peer network. How does this strategy work on different campuses with different demographics? Attendees will be able …"
23,Beyond Computer Literacy: Designing and Assessing IT Fluency at a Liberal Arts College.,1,2009,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=F0HhkJIAAAAJ&pagesize=50&citation_for_view=F0HhkJIAAAAJ:u5HHmVD_uO8C,"We describe three courses developed for information technology fluency at a new liberal arts college, Georgia Gwinnett College, emphasizing the development and assessment of the first fundamental course. The requirement for an IT course sequence is a direct outcome of our institutional mission and vision. We share our experiences as an example of re-engineering IT fluency across degree programs and contribute the lessons learned from our first year of design and assessment."
24,Understanding Situation-Aware Interpersonal Communication,1,2002,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=F0HhkJIAAAAJ&pagesize=50&citation_for_view=F0HhkJIAAAAJ:eQOLeE2rZwMC,"Computer mediated conversation has been a common theme in the study of distributed collaboration. Much of this research has focused on connecting devices via augmented telephone services or connecting places through media spaces. However, conversation is person-to-person not between locations or devices. Our research goal is to explore how implicitly gathered information enables people to engage in more frequent and fulfilling verbal communications. We are developing SitComm, a situationaware intercom, as a testbed to explore the collection and presentation of environmental data useful in initiating and maintaining a conversation. We will put this system to use over time, with a variety of interaction interfaces and sensing infrastructures to support informal conversation between remotely located persons."
25,How to Plan and Run Summer Computing Camps: Logistics,0,2016,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=F0HhkJIAAAAJ&pagesize=50&citation_for_view=F0HhkJIAAAAJ:3fE2CSJIrl8C,"This workshop will provide details on how to plan and run non-residential, week-long computing summer camps for 4th-12th grade students. Georgia Tech has been offering computing summer camps since 2004. These camps are financially self-sustaining and effective. Items used in the camps include: CS Unplugged, LightBot, Scratch, Alice, LEGO robots (WeDo, NXT, EV3, and Tetrix), EarSketch, and App Inventor. Georgia Tech helped start other computing camps at eleven other colleges and universities in Georgia from 2007 to 2010 as part of Georgia Computes! NSF BPC grant. Since 2014, as part of the Expanding Computing Education Pathways (ECEP) NSF grant we have also helped institutions start or expand summer computing camps in South Carolina, Massachusetts, and California. The workshop will include presentation about application forms, a timeline, sample agendas, sample flyers, budget plans …"
26,Special Session: Perspectives on Adopting and Facilitating Guided Inquiry Learning,0,2015,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=F0HhkJIAAAAJ&pagesize=50&citation_for_view=F0HhkJIAAAAJ:KlAtU1dfN6UC,"POGIL (Process Oriented Guided Inquiry Learning) is based on the principle that students learn more when they construct their own understanding. Instead of attending lecture, student teams work through POGIL activities to discover concepts on their own, while instructors circulate and facilitate learning. Students learn the material better, and this constructivist approach also teaches them important process skills, including critical thinking, team work, and leadership. In this special session, SIGCSE attendees will experience a POGIL activity for themselves, learn about the structure of POGIL activities (through a POGIL meta-activity), and hear perspectives from teachers who recently adopted POGIL activities available at http://cspogil.org. We will share classroom-tested guided inquiry activities and discuss how POGIL can transform CS classes at all levels, from high school to graduate-level classes, from small schools …"
27,Revitalizing computing camp and outreach: how do we engage teenagers in cool technology?,0,2012,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=F0HhkJIAAAAJ&pagesize=50&citation_for_view=F0HhkJIAAAAJ:WF5omc3nYNoC,"Tech Camps are popular outreach tools to interest teens in computing programs and technology careers. One of the biggest obstacles is how to make Tech Camp ""cool"" and inviting for teenagers. How do we grab the attention of students to enroll? Once at camp, how do we engage teens with computing as a creative tool with relevancy to their lives? It is summer; subject areas must be entertaining and relevant. Can we stay ahead of the tech-savvy teens with our budget constraints? Robots and storytelling have long been used; how do we innovate and spark interest, throughout the year? The purpose of this BOF is to share ideas, such as App Inventor for Android to create apps, including text messaging, encouraging students to incorporate their own creative graphics, and using tablet devices."
28,Designing Context-Aware Communication Mediators for Busy Families,0,2005,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=F0HhkJIAAAAJ&pagesize=50&citation_for_view=F0HhkJIAAAAJ:0EnyYjriUFMC,Description not available
29,Designing for Intimacy: Bridging the Interaction Challenges of Conversation,0,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=F0HhkJIAAAAJ&pagesize=50&citation_for_view=F0HhkJIAAAAJ:5nxA0vEk-isC,"This paper explores design issues encountered when providing augmented interpersonal conversation services among family and friends. We are investigating how an environment made aware of the location and activities of its occupants can better support direct human-human communication. The Family Intercom provides a test bed to explore how this context supports a variety of lightweight communication opportunities between collocated and remote family members. We use communication models to inform our design of interactions and the interventions most appropriate to the support of audio-only communication. Current audio technologies define a design space for synchronous audio-interaction services, and infer design guidelines based on the desired spontaneity of the interaction and the situational awareness disclosed. Our exploration of alternative means to enhance family conversation has spanned several prototypes, the investigation of communication models, and the development of guidelines for the design of intimate communication technologies."
30,Challenges in Developing a Context-Aware Audio Communication System,0,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=F0HhkJIAAAAJ&pagesize=50&citation_for_view=F0HhkJIAAAAJ:IjCSPb-OGe4C,"If there exists a “killer application” for ubiquitous computing, we argue, it is associated with human communication. We characterize interpersonal communication by both simultaneous interaction with another person and a mutual influence on the persons involved. This meaning-making, shared experience is an essential part of being human [1]. Most often our communications are in support of ongoing relations with family and colleagues, not isolated interactions with unfamiliar persons. We are investigating how situational awareness can enhance human-to-human audio-only communication, within a trusted relationship such as a family or informal work team. As we explore innovative interactions with ubiquitous interpersonal communication technology, we find the human interface issues are just one aspect of the research. There are also challenges in developing the technological infrastructure and in accounting …"
31,Designing for Conversation: Bridging the Interaction Challenges,0,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=F0HhkJIAAAAJ&pagesize=50&citation_for_view=F0HhkJIAAAAJ:9yKSN-GCB0IC,Description not available
