Rank,Title,Citations,Year,URL,Description
31,Lynx: A dynamic instrumentation system for data-parallel applications on GPGPU architectures,38,2012,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=4G7pc2IAAAAJ&pagesize=50&citation_for_view=4G7pc2IAAAAJ:NMxIlDl6LWMC,"As parallel execution platforms continue to proliferate, there is a growing need for real-time introspection tools to provide insight into platform behavior for performance debugging, correctness checks, and to drive effective resource management schemes. To address this need, we present the Lynx dynamic instrumentation system. Lynx provides the capability to write instrumentation routines that are (1) selective, instrumenting only what is needed, (2) transparent, without changes to the applications' source code, (3) customizable, and (4) efficient. Lynx is embedded into the broader GPU Ocelot system, which provides run-time code generation of CUDA programs for heterogeneous architectures. This paper describes (1) the Lynx framework and implementation, (2) its language constructs geared to the Single Instruction Multiple Data (SIMD) model of data-parallel programming used in current general-purpose GPU …"
32,The ECho Event Delivery Systems,37,1999,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=4G7pc2IAAAAJ&pagesize=50&citation_for_view=4G7pc2IAAAAJ:LkGwnXOMwfcC,"ECho is an event delivery middleware system developed at Georgia Tech. Super cially, the semantics and organization of structures in ECho are similar to the Event Channels described by the CORBA Event Services speci cation [COSEvents]. Like most event systems, what ECho implements can be viewed as an anonymous group communication mechanism. In contrast with more familiar one-to-one send-receive communication models, data senders in anonymous group communication are unaware of the number or identity of data receivers. Instead, message sends are delivered to receivers according to the rules of the communication mechanism. In this case, event channels provide the mechanism for matching senders and receivers. Messages (or events) are sent via sources into channels which may have zero or more subscribers (or sinks). The locations of the sinks, which may be on the same machine or process as the sender, or anywhere else in the network, are immaterial to the sender. A program or system may create or use multiple event channels, and each subscriber receives only the messages sent to the channel to which it is subscribed. The network tra c for multiple channels is multiplexed over shared communications links, and channels themselves impose relatively low overhead. Instead of doing explicit read () operations, sink subscribers specify a subroutine (or handler) to be run whenever a message arrives. In this sense, event delivery is asynchronous and passive for the application."
33,DataExchange: high performance communications in distributed laboratories,33,1998,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=4G7pc2IAAAAJ&pagesize=50&citation_for_view=4G7pc2IAAAAJ:UebtZRa9Y70C,"Current communications tools and libraries for high performance computing are designed for platforms and applications that exhibit relatively stable computational and communication characteristics. In contrast, the demands of (1) mixed environments in which high performance applications interact with multiple end users, visualizations, storage engines, and I/O engines – termed `distributed laboratories' in our research – and (2) high performance collaborative computing applications in general, exhibit additional complexities in terms of dynamic behaviors. This paper explores the communication requirements of distributed laboratories, and it describes the DataExchange communication infrastructure supporting high performance interactive and collaborative applications."
34,Transitioning from file-based HPC workflows to streaming data pipelines with openPMD and ADIOS2,32,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=4G7pc2IAAAAJ&pagesize=50&citation_for_view=4G7pc2IAAAAJ:NJ774b8OgUMC,"This paper aims to create a transition path from file-based IO to streaming-based workflows for scientific applications in an HPC environment. By using the openPMP-api, traditional workflows limited by filesystem bottlenecks can be overcome and flexibly extended for in situ analysis. The openPMD-api is a library for the description of scientific data according to the Open Standard for Particle-Mesh Data (openPMD). Its approach towards recent challenges posed by hardware heterogeneity lies in the decoupling of data description in domain sciences, such as plasma physics simulations, from concrete implementations in hardware and IO. The streaming backend is provided by the ADIOS2 framework, developed at Oak Ridge National Laboratory. This paper surveys two openPMD-based loosely-coupled setups to demonstrate flexible applicability and to evaluate performance. In loose coupling, as opposed to tight …"
35,I/O containers: Managing the data analytics and visualization pipelines of high end codes,31,2013,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=4G7pc2IAAAAJ&pagesize=50&citation_for_view=4G7pc2IAAAAJ:J_g5lzvAfSwC,"Lack of I/O scalability is known to cause measurable slowdowns for large-scale scientific applications running on high end machines. This is prompting researchers to devise 'I/O staging' methods in which outputs are processed via online analysis and visualization methods to support desired science outcomes. Organized as online workflows and carried out in I/O pipelines, these analysis components run concurrently with science simulations, often using a smaller set of nodes on the high end machine termed 'staging areas'. This paper presents a new approach to dealing with several challenges arising for such online analytics, including: how to efficiently run multiple analytics components on staging area resources providing them with the levels of end-to-end performance they need and how to manage staging resources when analytics actions change due to user or data-dependent behavior. Our approach …"
36,LADR: Low-cost application-level detector for reducing silent output corruptions,30,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=4G7pc2IAAAAJ&pagesize=50&citation_for_view=4G7pc2IAAAAJ:XiVPGOgt02cC,"Applications running on future high performance computing (HPC) systems are more likely to experience transient faults due to technology scaling trends with respect to higher circuit density, smaller transistor size and near-threshold voltage (NTV) operations. A transient fault could corrupt application state without warning, possibly leading to incorrect application output. Such errors are called silent data corruptions (SDCs). In this paper, we present LADR, a low-cost application-level SDC detector for scientific applications. LADR protects scientific applications from SDCs by watching for data anomalies in their state variables (those of scientific interest). It employs compile-time data-flow analysis to minimize the number of monitored variables, thereby reducing runtime and memory overheads while maintaining a high level of fault coverage with low false positive rates. We evaluated LADR with 4 scientific workloads …"
37,Jecho-interactive high performance computing with java event channels,28,2001,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=4G7pc2IAAAAJ&pagesize=50&citation_for_view=4G7pc2IAAAAJ:Zph67rFs4hoC,"This paper presents JECho, a Java-based communication infrastructure for collaborative high performance applications. JECho implements a publish/subscribe communication paradigm, permitting distributed concurrent sets of components to provide interactive service to collaborating end users via event channels. JECho's eager handler concept allows individual event subscribers to dynamically tailor event flows to adapt to runtime changes in component behaviors and needs, and to changes in platform resources. Benchmark results suggest that JECho may be used for building large-scale, high-performance event delivery systems which can efficiently adapt to changes in user needs or the environment using eager handlers."
38,Xchange: coupling parallel applications in a dynamic environment,27,2004,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=4G7pc2IAAAAJ&pagesize=50&citation_for_view=4G7pc2IAAAAJ:KlAtU1dfN6UC,"Modern computational science applications are becoming increasingly multidisciplinary, involving widely distributed research teams and their underlying computational platforms. A common problem for the grid applications used in these environments is the necessity to couple multiple, parallel subsystems, with examples ranging from data exchanges between cooperating, linked parallel programs, to concurrent data streaming to distributed storage engines. This work presents the XChange/sub mxn/ middleware infrastructure for coupling componentized distributed applications. XChange/sub mxn/ implements the basic functionality of well-known services like the CCA Forum's MxN project, by providing efficient data redistribution across parallel application components. Beyond such basic functionality, however, XChange/sub mxn/ also addresses two of the problems faced by wide area scientific collaborations …"
39,"Case study: An integrated approach for steering, visualization, and analysis of atmospheric simulations",27,1995,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=4G7pc2IAAAAJ&pagesize=50&citation_for_view=4G7pc2IAAAAJ:WbkHhVStYXYC,"In the research described, we have constructed a tightly coupled set of methods for monitoring, steering, and applying visual analysis to large scale simulations. The work shows how a collaborative, interdisciplinary process that teams application and computer scientists can result in a powerful integrated approach. The integrated design allows great flexibility in the development and use of analysis tools. The work also shows that visual analysis is a necessary component for full understanding of spatially complex, time dependent atmospheric processes."
40,GPUShare: Fair-sharing middleware for GPU clouds,26,2016,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=4G7pc2IAAAAJ&pagesize=50&citation_for_view=4G7pc2IAAAAJ:8AbLer7MMksC,"Many new cloud-focused applications such as deep learning and graph analytics have started to rely on the high computing throughput of GPUs, but cloud providers cannot currently support fine-grained time-sharing on GPUs to enable multi-tenancy for these types of applications. Currently, scheduling is performed by the GPU driver in combination with a hardware thread dispatcher to maximize utilization. However, when multiple applications with contrasting kernel running times and high-utilization of the GPU need to be co-located, this approach unduly favors one or more of the applications at the expense of others. This paper presents GPUShare, a middleware solution for GPU fair sharing among high-utilization, long-running applications. It begins by analyzing the scenarios under which the current driver-based multi-process scheduling fails, noting that such scenarios are quite common. It then describes a …"
41,The active streams approach to adaptive distributed systems,26,2001,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=4G7pc2IAAAAJ&pagesize=50&citation_for_view=4G7pc2IAAAAJ:0EnyYjriUFMC,"The explosive growth of the Internet, with the emergence of new networking technologies and the increasing number of network-capable end devices, is paving the way for a number of novel distributed applications and services. Cooperative distributed systems have become a common computing model, and pervasive computing has caught the interest of academia and industry. To support future network applications, we believe that new services need to be customizable, applications need to be dynamically extensible, and both applications and services should be able to adapt to variations in resource availability and demand. propose Active Streams (F.E. Bustamante and K. Schwan, 1999), a middleware approach and its associated framework for building distributed applications and services that exhibit these characteristics."
42,Service morphing: Integrated system-and application-level service adaptation in autonomic systems,25,2003,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=4G7pc2IAAAAJ&pagesize=50&citation_for_view=4G7pc2IAAAAJ:8k81kl-MbHgC,"Service morphing is a set of techniques used to continuously meet an application's quality of service (QoS) needs, in the presence of run-time variations in service locations, platform capabilities, or end-user needs. These techniques provide high levels of flexibility in how, when, and where necessary processing and communication actions are performed. Lightweight middleware supports flexibility by permitting end-users to subscribe to information channels of interest to them whenever they desire, and then apply exactly the processing to such information they require. New compiler and binary code generation techniques dynamically generate, deploy, and specialize code in order to match current user needs to available platform resources. Finally, to deal with run-time changes in resource availability, kernel-level resource management mechanisms are associated with user-level middleware. Such associations …"
43,Reusability first: Toward FAIR workflows,24,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=4G7pc2IAAAAJ&pagesize=50&citation_for_view=4G7pc2IAAAAJ:7T2F9Uy0os0C,"The FAIR principles of open science (Findable, Accessible, Interoperable, and Reusable) have had transformative effects on modern large-scale computational science. In particular, they have encouraged more open access to and use of data, an important consideration as collaboration among teams of researchers accelerates and the use of workflows by those teams to solve problems increases. How best to apply the FAIR principles to workflows themselves, and software more generally, is not yet well understood. We argue that the software engineering concept of technical debt management provides a useful guide for application of those principles to workflows, and in particular that it implies reusability should be considered as ‘first among equals’. Moreover, our approach recognizes a continuum of reusability where we can make explicit and selectable the tradeoffs required in workflows for both their users and …"
44,Landrush: Rethinking in-situ analysis for gpgpu workflows,24,2016,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=4G7pc2IAAAAJ&pagesize=50&citation_for_view=4G7pc2IAAAAJ:geHnlv5EZngC,"In-situ analysis on the output data of scientific simulations has been made necessary by ever-growing output data volumes and increasing costs of data movement as supercomputing is moving towards exascale. With hardware accelerators like GPUs becoming increasingly common in high end machines, new opportunities arise to co-locate scientific simulations and online analysis performed on the scientific data generated by the simulations. However, the asynchronous nature of GPGPU programming models and the limited context-switching capabilities on the GPU pose challenges to co-locating the scientific simulation and analysis on the same GPU. This paper dives deeper into these challenges to understand how best to co-locate analysis with scientific simulations on the GPUs in HPC clusters. Specifically, our 'Landrush' approach to GPU sharing proposes a solution that utilizes idle cycles on the GPU to …"
45,Nvstream: Accelerating hpc workflows with nvram-based transport for streaming objects,23,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=4G7pc2IAAAAJ&pagesize=50&citation_for_view=4G7pc2IAAAAJ:olpn-zPbct0C,"Nonvolatile memory technologies (NVRAM) with larger capacity relative to DRAM and faster persistence relative to block-based storage technologies are expected to play a crucial role in accelerating I/O performance for HPC scientific workflows. Typically, a scientific workflow includes a simulation process (producer of data) and an analytics application process (consumer of data) that stream, share, and exchange data supported by an underlying OS-level file system. However, using an OS-level file system for data sharing adds substantial software overheads due to frequent system calls, journaling (for crash-consistency) cost, and file-system metadata update cost. To overcome these challenges, we design NVStream- a lightweight user-level data management system that exploits NVRAMs byte addressability and fast persistence to support streaming I/O in scientific workflows. First, NVStream reduces I/O-related …"
46,FlexQuery: An online query system for interactive remote visual data exploration at large scale,23,2013,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=4G7pc2IAAAAJ&pagesize=50&citation_for_view=4G7pc2IAAAAJ:rO6llkc54NcC,"The remote visual exploration of live data generated by scientific simulations is useful for scientific discovery, performance monitoring, and online validation for the simulation results. Online visualization methods are challenged, however, by the continued growth in the volume of simulation output data that has to be transferred from its source - the simulation running on the high end machine - to where it is analyzed, visualized, and displayed. A specific challenge in this context is limits in the communication bandwidth between data source(s) and sinks. Previous work places queries `near' data sources, exploiting their data reduction capabilities, but such work does not address the common scenario in which scientists make multiple different queries on the data being produced. This paper considers the general case in which science users are interested in different (sub)sets of the data produced by a high end …"
47,Event services in high performance systems,23,2001,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=4G7pc2IAAAAJ&pagesize=50&citation_for_view=4G7pc2IAAAAJ:MXK_kJrjxJIC,"The Internet and the Grid are changing the face of high performance computing. Rather than tightly-coupled SPMD-style components running in a single cluster, on a parallel machine, or even on the Internet programmed in MPI, applications are evolving into sets of cooperating components scattered across diverse computational elements. These components may run on different operating systems and hardware platforms and may be written by different organizations in different languages. Complete “applications” are constructed by assembling these components in a plug-and-play fashion. This new vision for high performance computing demands features and characteristics not easily provided by traditional high-performance communications middleware. In response to these needs, we have developed ECho, a high-performance event-delivery middleware that meets the new demands of the Grid environment …"
48,Realizing distributed computational laboratories,22,1998,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=4G7pc2IAAAAJ&pagesize=50&citation_for_view=4G7pc2IAAAAJ:ULOm3_A8WrAC,"The1 Internet has created an opportunity for collaboration between scientists at unprecedented levels. Furthermore, in the late 80's, researchers developed general approaches to program monitoring [1],[2],[3], followed by advances in program adaptation [4] and steering [5]. Speci cally, by coupling program monitoring and steering with online visualizations [6],[7] of scienti c data, it has now become possible for scientists to interact with their simulations at runtime and in a variety of ways that do not depend on simulation designs or implementations. As a result, intermediate program values may be inspected at will, parameters may be changedon the y', and data values may be selected toguide'applications into interesting data domains. Moreover, by extending the functionality of restart les, it has become possible to stop, rewind, and rerun applications when simulation output does not agree with observational data or when scientists deem ongoing runs uninteresting. In summary, such interactivity, also calledprogram steering', removes the separation in time between the scientist and the computational tool being employed. Program steering has the potential of improving end user productivity, yet its current realizations still con ne multiple scientists to interact with their applications via single visualization clients. This situation is not satisfactory, especially considering the explosion in network bandwidth of the early 90s and the broadening diversity of resources with which a researcher can participate in scienti c exploration, from high-end graphics workstations to home PCs with modem connections to the Internet. In response, research being conducted …"
49,Autoflow: Autonomic information flows for critical information systems,21,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=4G7pc2IAAAAJ&pagesize=50&citation_for_view=4G7pc2IAAAAJ:WA5NYHcadZ8C,"Distributed information-intensive applications range from emerging systems like continual queries [5, 32], to remote collaboration [35] and scientific visualization [52], to the operational information systems used by large corporations [38]. A key attribute of these applications is their use in settings in which their continued delivery of services is critical to the ability of society to function. A case in point is the operational information system running the 24/7 operations of the airline partner with which our research center has been cooperating [38]. Another example is the use of telepresence for remote medicine or diagnosis. Other well-known critical settings include information flows in financial applications: online data collection, processing, and distribution in automotive traffic management: and more generally, the rich set of information capture, integration, and delivery services on which end users are increasingly reliant …"
50,A type system for high performance communication and computation,21,2011,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=4G7pc2IAAAAJ&pagesize=50&citation_for_view=4G7pc2IAAAAJ:isC4tDSrTZIC,"The manner in which data is represented, accessed and transmitted has an affect upon the efficiency of any computing system. In the domain of high performance computing, traditional frameworks like MPI have relied upon a relatively static type system with a high degree of a priori knowledge shared among the participants. However, modern scientific computing is increasingly distributed and dynamic, requiring the ability to dynamically create multi-platform workflows, to move processing to data, and to perform both in situ and streaming data analysis. Traditional approaches to data type description and communication in middleware, which typically either require a priori agreement on data types, or resort to highly inefficient representations like XML, are insufficient for the new domain of dynamic science. This paper describes a different approach, using FFS, a middleware library that implements efficient …"
