Rank,Title,Citations,Year,URL,Description
37,Infrastructuring telehealth in (in) formal patient-doctor contexts,68,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ZqZyP0AAAAJ&pagesize=50&citation_for_view=-ZqZyP0AAAAJ:8AbLer7MMksC,"Telehealth technologies have long remained on the peripheries of healthcare systems that prioritize in-person healthcare provision. The spread of the COVID-19 pandemic has foregrounded the need to formalize telehealth infrastructures, particularly teleconsultations, to ensure continued care provision through remote mechanisms. In the Indian healthcare context, prior to the pandemic, teleconsultations have been used to substitute for in-person consultations when possible, and to facilitate remote follow-up care without exacerbating pressures on limited personal resources. We conducted a survey and interview study to investigate doctors' and patients' perceptions, experiences, and expectations around teleconsultations, and how these contribute towards supplementing healthcare infrastructures in India, focusing on the changes brought about by the COVID-19 pandemic. In this paper, we describe the efforts of …"
38,"Privacy, Patriarchy, and Participation on Social Media",68,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ZqZyP0AAAAJ&pagesize=50&citation_for_view=-ZqZyP0AAAAJ:EUQCXRtRnyEC,"Technology use in India is highly gendered across diverse socioeconomic backgrounds, and women have only recently come to widely adopt smartphones, mobile internet, and social media---even in urban India. We present an in-depth qualitative investigation of the appropriation of social computing technologies by women from urban, middle-income households in New Delhi and Bangalore, India. Our findings highlight the additional burden that these women must contend with, on account of gender, as they engage on social media. We discuss these findings to make three contributions. First, we extend conversations on gender in Human-Computer Interaction (HCI) by discussing how design in patriarchal contexts might be rooted in existing efforts towards change and appropriation. Second, we expand understandings of privacy in HCI as being situated in the relationship between the individual and the collective …"
39,"Engaging feminist solidarity for comparative research, design, and practice",67,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ZqZyP0AAAAJ&pagesize=50&citation_for_view=-ZqZyP0AAAAJ:nb7KW1ujOQ8C,"Research in the fields of Computer Supported Cooperative Work (CSCW) and Human-Computer Interaction (HCI) is increasingly embracing and moving across borders. While universalism in such research is widely rejected, sole focus on the ""particular'' is also commonly critiqued. Kentaro Toyama unpacks this tension, calling for balance via ""deliberate efforts to understand the interplay of human universals and cultural differences, and how it pertains to design.'' In this paper, one such deliberate effort, we introduce the notion of feminist solidarity---as theorized by Chandra Mohanty---for drawing connections across borders in CSCW and HCI research, design, and practice. To enable contributions in these fields to cross cultures and geographies in productive ways, we draw attention to commonalities in the struggles and processes of resistance operating in different contexts of study. To do this, we present lessons …"
40,When is machine learning data good?: Valuing in public health datafication,66,2022,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ZqZyP0AAAAJ&pagesize=50&citation_for_view=-ZqZyP0AAAAJ:olpn-zPbct0C,"Data-driven approaches that form the foundation of advancements in machine learning (ML) are powered in large part by human infrastructures that enable the collection of large datasets. We study the movement of data through multiple stages of data processing in the context of public health in India, examining the data work performed by frontline health workers, data stewards, and ML developers. We conducted interviews with these stakeholders to understand their varied perspectives on valuing data across stages, working with data to attain this value, and challenges arising throughout. We discuss the tensions in valuing and how they might be addressed, as we emphasize the need for improved transparency and accountability when data are transformed from one stage of processing to the next."
41,The mobile media actor-network in urban India,66,2013,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ZqZyP0AAAAJ&pagesize=50&citation_for_view=-ZqZyP0AAAAJ:4DMP91E08xMC,"Building on a growing body of human-computer interaction (HCI) literature on information and communication technology (ICT) use in the developing world, this paper describes the vast, growing mobile media consumption culture in India, which relies on the ubiquity of informal socioeconomic practices for reproducing, sharing, and distributing pirated digital media. Using an Actor-Network Theory (ANT) based approach, we show how piracy not only fuels media consumption, but also drives further technology adoption and promotes digital literacy. To do this, we first uncover the role of piracy as a legitimate actor that brings ICT capability to underserved communities and reveal the heterogeneous character of the pirated mobile media distribution and consumption infrastructure in India. We then emphasize the benefits of an ANT-based theory-driven analysis to HCI's efforts in this arena. In particular, ANT enables us …"
42,Menstrual (Im) Mobilities and Safe Spaces,64,2020,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ZqZyP0AAAAJ&pagesize=50&citation_for_view=-ZqZyP0AAAAJ:UxriW0iASnsC,"In cultural contexts where menstruation is a stigmatized health topic, daily management of menstrual hygiene comes with its set of challenges. Our research aims to identify and examine such challenges faced during menstruation in the urban environs of Delhi, India. Through participatory design activities and interviews conducted with 35 participants who identified as menstruating and female, and a survey with 139 responses, we investigate how participants deal with their periods on the go. We also examine participants' conceptualizations of safe spaces, where they are able to deal with their period on their own terms. Finally, we discuss how menstrual mobilities are being, and might be, supported through technology-based interventions for a third space, targeting the legibility, literacy, and legitimacy of surrounding environments."
43,When the internet goes down in bangladesh,63,2017,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ZqZyP0AAAAJ&pagesize=50&citation_for_view=-ZqZyP0AAAAJ:4JMBOYKVnBMC,"We present a study of internet use and its forced non-use in Bangladesh. In light of current initiatives by state and industry actors to improve internet access and bridge the 'digital divide' for under-served, under-resourced, and underrepresented communities across the world, we offer a situated, qualitative perspective on what the current state of internet use looks like for select social groups in Bangladesh. We analyze how a state-imposed ban attempted to affect the nonuse of particular web-based services and how the affected populations found or did not find workarounds in response. We also discuss takeaways for researchers as well as industry and state actors studying and working towards more equitable access to the internet in the 'developing' world."
44,Computing beyond gender-imposed limits,62,2016,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ZqZyP0AAAAJ&pagesize=50&citation_for_view=-ZqZyP0AAAAJ:j3f4tGmQtD8C,"Gender inequality has long been on the list of factors that impose limits on the potential of computing, in ways that have been more and less obvious. Drawing on ethnographic findings from marginalized communities in Bangladesh, we analyze the impact of gender inequality on the stages of user research, design, deployment, and use of computing technologies. We conclude with a discussion of how a combination of design, policy, and/or theoretical approaches might supply us with tools to combat the challenges faced in these stages in order to bring about greater equity and participation in the world of computing."
45,Sidestepping the Elephant in the Classroom: Using Culturally Localized Technology to Teach Around Taboos,61,2017,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ZqZyP0AAAAJ&pagesize=50&citation_for_view=-ZqZyP0AAAAJ:HDshCWvjkbEC,"Cultural taboos can restrict student learning on topics of critical importance. In India, such taboos have led multiple states to ban materials intended to educate youth about HIV, putting millions at risk. We present the design of TeachAIDS, a software application that leverages cultural insights, learning science, and affordances of technology to provide comprehensive HIV education while circumventing taboos. Using a mixed-methods evaluation, we demonstrate that this software leaves students with significantly increased knowledge about HIV and reduced stigma toward individuals infected with the virus. Validating the effectiveness of TeachAIDS in circumventing taboos, students report comfort in learning from the software, and it has since been deployed in tens of thousands of schools throughout India. The methodology presented here has broader implications for the design and implementation of interactive …"
46,The pandemic shift to remote learning under resource constraints,59,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ZqZyP0AAAAJ&pagesize=50&citation_for_view=-ZqZyP0AAAAJ:PELIpwtuRlgC,"The COVID-19 pandemic has forced the transition of workflows across sectors to digital platforms. In education settings, stakeholders previously reluctant to integrate computing technology in the classroom now find themselves with little choice but to embrace it. This move to the digital brings additional challenges in underserved contexts with limited, intermittent, and shared access to mobile or computing devices and the internet. In this rapidly evolving digital landscape, we investigate how educational institutions (schools and non-profit organizations) working with underserved populations in India are managing the transition to online or remote learning. We conducted twenty remote interviews with students, teachers, and administrators from underserved contexts across India. We found that online learning efforts in this setting relied on a resilient human infrastructure comprised of students, teachers, parents …"
47,"""We are half-doctors"": Family Caregivers as Boundary Actors in Chronic Disease Management",55,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ZqZyP0AAAAJ&pagesize=50&citation_for_view=-ZqZyP0AAAAJ:5awf1xo2G04C,"Computer-Supported Cooperative Work (CSCW) and Human--Computer Interaction (HCI) research is increasingly investigating the roles of caregivers as ancillary stakeholders in patient-centered care. Our research extends this body of work to identify caregivers as key decision-makers and boundary actors in mobilizing and managing care. We draw on qualitative data collected via 20 semi-structured interviews to examine caregiving responsibilities in physical and remote care interactions within households in urban India. Our findings demonstrate the crucial intermediating roles family caregivers take on while situated along the boundaries separating healthcare professionals, patients and other household members, and online/offline communities. We propose design recommendations for supporting caregivers in intermediating patient-centered care, such as through training content and expert feedback …"
48,Only if you use English you will get to more things: Using Smartphones to Navigate Multilingualism,54,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ZqZyP0AAAAJ&pagesize=50&citation_for_view=-ZqZyP0AAAAJ:RGFaLdJalmkC,"We contribute to the intersection of multilingualism and human-computer interaction (HCI) with our investigation of language preferences in the context of the interface design of interactive systems. Through interview data collected from avid smartphone users located across distinct user groups in India, none of whom were native English speakers, we examine the factors that shape language choice and use on their mobile devices. Our findings indicate that these users frequently engage in English communication proactively and enthusiastically, despite their lack of English fluency, and we detail their motivations for doing so. We then discuss how language in technology use can be a way of putting forth mobility as an aspect of one's identity, making the case for an intersectional approach to studying language in HCI."
49,The gender-technology divide or perceptions of non-use?,52,2015,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ZqZyP0AAAAJ&pagesize=50&citation_for_view=-ZqZyP0AAAAJ:QIV2ME_5wuYC,"There exists a widely acknowledged gender divide in rural India that is perceived to complicate, often cripple, women’s access to various new media technologies, including mobile devices that their male counterparts have been using for several years. My research takes a deeper look at this divide to offer a more nuanced understanding that extends beyond the dualism of use and non-use and deconstructs the popular notions that rural Indian women are digitally illiterate, have little time or inclination to use technology, or would find it to be of little use. I analyze the role that patriarchal practices play in structuring the perceptions of women’s interactions with mobile phones using qualitative data collected over multiple site visits to Raebareli district in rural Uttar Pradesh (India)."
50,Social Media for Earthquake Response: Unpacking its Limitations with Care,50,2017,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ZqZyP0AAAAJ&pagesize=50&citation_for_view=-ZqZyP0AAAAJ:u_35RYKgDlwC,"When a 7.8 intensity earthquake caused widespread disaster in Ecuador on April 16, 2016, citizens across the country self-organized to gather, mobilize, and distribute supplies to affected populations, assuming the role of ad hoc humanitarian logisticians. Drawing on ethnographic findings, we present a situated perspective of how these citizens straddled the boundaries of online and offline activity for earthquake relief. In doing so, we offer an enriched understanding of how various social media channels might support informal, on-the-ground, crisis response, but also where they fall short in the process. Studying the emergence of care where social media fell short allows us to make recommendations for technology design to improve the effectiveness of logisticians in crisis response. By examining the bodily engagement of our participants at crisis sites, their efforts to deal with material convergence, and how they …"
