Rank,Title,Citations,Year,URL,Description
31,Design of high performance RTI software,122,2000,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=q1bkP7AAAAAJ&pagesize=50&citation_for_view=q1bkP7AAAAAJ:UebtZRa9Y70C,"This paper describes the implementation of RTI-Kit, a modular software package to realize runtime infrastructure (RTI) software for distributed simulations such as those for the High Level Architecture. RTI-Kit software spans a wide variety of computing platforms, ranging from tightly coupled machines such as shared memory multiprocessors and cluster computers to distributed workstations connected via a local area or wide area network. The time management, data distribution management, and underlying algorithms and software are described."
32,On synthesizing systolic arrays from recurrence equations with linear dependencies,121,1986,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=q1bkP7AAAAAJ&pagesize=50&citation_for_view=q1bkP7AAAAAJ:4DMP91E08xMC,"We present a technique for synthesizing systolic architectures from Recurrence Equations. A class of such equations (Recurrence Equations with Linear Dependencies) is defined and the problem of mapping such equations onto a two dimensional architecture is studied. We show that such a mapping is provided by means of a linear allocation and timing function. An important result is that under such a mapping the dependencies remain linear. After obtaining a two-dimensional architecture by applying such a mapping, a systolic array can be derived if the communication can be spatially and temporally localized. We show that a simple test consisting of finding the zeroes of a matrix is sufficient to determine whether this localization can be achieved by pipelining and give a construction that generates the array when such a pipelining is possible. The technique is illustrated by automatically deriving a well known …"
33,Time management in the DoD high level architecture,114,1996,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=q1bkP7AAAAAJ&pagesize=50&citation_for_view=q1bkP7AAAAAJ:kNdYIx-mwKoC,"Recently, a considerable amount of effort in the US Department of Defense has been devoted to defining the High Level Architecture(HLA) for distributed simulations. This paper describes the time management component of the HLA that defines the means by which individual simulations(called federates) advance through time. Time management includes synchronization mechanisms to ensure event ordering when this is needed. The principal challenge of the time management structure is to support interoperability among federates using different local time management mechanisms such asthat used in DIS, conservative and optimistic mechanisms developed in the parallel simulation community, and real-time hardware-in-theloop simulations."
34,Parallel simulation techniques for large-scale networks,112,2002,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=q1bkP7AAAAAJ&pagesize=50&citation_for_view=q1bkP7AAAAAJ:KlAtU1dfN6UC,"Simulation has always been an indispensable tool in the design and analysis of telecommunication networks. Due to performance limitations of the majority of simulators, usually network simulations have been done for rather small network models and for short timescales. In contrast, many difficult design problems facing today's network engineers concern the behavior of very large hierarchical multihop networks carrying millions of multiprotocol flows over long timescales. Examples include scalability and stability of routing protocols, packet losses in core routers, of long-lasting transient behavior due to observed self-similarity of traffic patterns. Simulation of such systems would greatly benefit from application of parallel computing technologies, especially now that multiprocessor workstations and servers have become commonly available. However, parallel simulation has not yet been widely embraced by the …"
35,The virtual time machine,112,1989,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=q1bkP7AAAAAJ&pagesize=50&citation_for_view=q1bkP7AAAAAJ:MXK_kJrjxJIC,"A parallel computer architecture is proposed that is based on an optimistic style of execution. Specifically, the Virtual Time Machine (VTM) detects violations of data dependence constraints at runtime, and automatically recovers from them. In order to efficiently implement this mechanism, a sophisticated, two-dimensional memory system is proposed that is addressed using both a spatial and a tern. poral coordinate. Initially targeted for discrete event simulation applications, the long term goal of this work is to develop a generaJ purpose parallel computer that will support a wide range of parallel programming paradigms. This paper outlines the motivations behind the VTM architecture, the underlying computation model, a proposed implementation, and initial performance results. A recurring theme that pervades the entire paper is our contention that existing shared memory and message-base machines do not pay …"
36,Grand challenges for modelling and simulation (dagstuhl seminar 02351),108,2002,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=q1bkP7AAAAAJ&pagesize=50&citation_for_view=q1bkP7AAAAAJ:W2uZP3ddy8sC,"Grand challenges for modelling and simulation (dagstuhl seminar 02351) Richard Fujimoto, Dell Lunceford, Ernest Page, Adelinde M. Uhrmacher,(editors) Grand Challenges for Modeling and Simulation Dagstuhl Report 26.08. 2002-30.08. 2002 Page 2 Contents: Preface Collected Abstracts 1. Paul K. Davis Dealing with Complexity 2. George L. Donohue Air Transportation is a Complex Adaptive System: Not an Aircraft Design -Comments on Modeling and Simulation 3. Paul Fishwick Human-Model Interaction 4. John W. Fowler Modeling and Analysis of Semiconductor Manufacturing 5. Richard Fujimoto Parallel and Distributed Simulation in the 21th Century 6. Erol Gelenbe Simulating Synthetic Autonomous Behaviors in Augmented Reality 7. Catholijn M. Jonker The Promise of Agent-based Modeling and Simulation in Micro-Biology 8. Catholijn M. Jonker Agent-Based Analysis of Dynamics in Biological, Cognitive …"
37,Cancellation strategies in optimistic execution systems,104,1990,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=q1bkP7AAAAAJ&pagesize=50&citation_for_view=q1bkP7AAAAAJ:Zph67rFs4hoC,Description not available
38,A case study in simulating PCS networks using Time Warp,99,1995,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=q1bkP7AAAAAJ&pagesize=50&citation_for_view=q1bkP7AAAAAJ:_kc_bZDykSQC,"There has been rapid growth in the demand for mobile communications over the past few years. This has led to intensive research and development efforts for complex PCS (personal communication service) networks. Capacity planning and performance modeling is necessary to maintain a high quality of service to the mobile subscriber while minimizing cost to the PCS provider. The need for flexible analysis tools and the high computational requirements of large PCS network simulations make it an excellent candidate for parallel simulation.Here, we describe our experiences in developing two PCS simulation models on a general purpose distributed simulation platform based on the Time Warp mechanism. These models utilize two widely used approaches to simulating PCS networks: (i) the call-initiated and (ii) the portable-initiated models. We discuss design decisions that were made in mapping these models …"
39,Distributed simulation of large-scale PCS networks,97,1994,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=q1bkP7AAAAAJ&pagesize=50&citation_for_view=q1bkP7AAAAAJ:YOwf2qJgpHMC,"There has been rapid growth an demand for mobile communications over the past few years that has led to intensive research and development of complex PCS (personal communication service) networks. Capacity planning and performance modeling are necessary to maintain a high quality of service to the mobile subscriber while minimizing the cost. Simulation is widely used in such studies, however, because these models are extremely time consuming to execute, only small-scale PCS networks have previously been simulated. In this paper, we examine the use of the Time Warp distributed simulation mechanism in simulating large scale (1024 or more cells) PCS networks. An object-oriented, distributed, discrete event simulator using Time Warp has been developed, and initial performance measurements completed. Speedups in the range of 2.8 to 7.8 using 8 Unix workstations have been obtained, enabling …"
40,Parallel and distributed discrete event simulation: Algorithms and applications,95,1993,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=q1bkP7AAAAAJ&pagesize=50&citation_for_view=q1bkP7AAAAAJ:4TOpqqG69KYC,"This tutorial reviews issues concerning the execution of discrete event simulation programs on multiprocessor and distributed computing platforms. The synchronization problem that has driven much of the research in this field is reviewed. Space-parallel and time-parallel approaches to concurrent execution are described. Experiences in applying these techniques to specific applications are examined. Finally, issues that must be considered to develop efficient concurrent simulation programs are discussed."
