Rank,Title,Citations,Year,URL,Description
41,Method and apparatus for using a secure credential infrastructure to access vehicle components,135,2010,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PNalJ58AAAAJ&pagesize=50&citation_for_view=PNalJ58AAAAJ:nb7KW1ujOQ8C,"2. Background Adoption of public key cryptography has been tremen dously limited by the “key management problem” that is, the problem of allowing users to reliably identify the public keys of their intended communication partners. One approach used to address this problem is to construct a Public Key Infrastructure (PKI). This approach designates one or more trusted public keys known by the members of the PKI. The computer system that has the trusted public keys can sign digital certificates containing the public keys of users and devices in the PKI. This process authenticates the public keys of the PKI members.The primary difficulty addressed by PKI is the problem of key management and distribution. That is, of deciding how to get authenticated copies of particular individuals or devices public keys to those individuals and devices that need to rely on these keys. A PKI is a system of well-known trusted public …"
42,"Method, apparatus, and program product for automatically provisioning secure network elements",135,2009,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PNalJ58AAAAJ&pagesize=50&citation_for_view=PNalJ58AAAAJ:fPk4N6BV_jEC,"51) Int. C We present technology that allows layman computer users to (51) hL o/32(2006.01) simply create, provision, and maintain secured infrastruc ture—an instant PKI. This technology can be used in a wide (52) US Cl........................ 7.1. 3.276. 5S variety of applications including wired and wireless net (58) Field of Classification Search s 713 fi 68. 171 works, secure sensor networks (such as medical networks), 713/150, 155, 156, 175: 380/258. 255, 270 emergency alert networks, as well as simply and automati"
43,Computer help at home: methods and motivations for informal technical support,134,2009,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PNalJ58AAAAJ&pagesize=50&citation_for_view=PNalJ58AAAAJ:RHpTSmoSYBkC,"Prior research suggests that people may ask their family and friends for computer help. But what influences whether and how a ""helper"" will provide help? To answer this question, we conducted a qualitative investigation of people who participated in computer support activities with family and friends in the past year. We describe how factors including maintenance of one's personal identity as a computer expert and accountability to one's social network determine who receives help and the quality of help provided. We also discuss the complex, fractured relationship between the numerous stakeholders involved in the upkeep of home computing infrastructures. Based on our findings, we provide implications for the design of systems to support informal help-giving in residential settings."
44,A multi-modal natural language interface to an information visualization environment,133,2001,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PNalJ58AAAAJ&pagesize=50&citation_for_view=PNalJ58AAAAJ:GnPB-g6toBAC,"Domain experts frequently know what questions they want to ask about a data set, but they do not necessarily know the mechanisms of using an information visualization (infoVis) system for investigating these inquiries of interest. In our work, we are researching the addition of a natural language (NL) interface for bridging this gap between NL questions and data exploration within an infoVis environment. In this paper, we present our approach to integrating an NL interface into an existing infoVis system. We illustrate the power of combining direct manipulation with NL interfaces, and we provide a real-life example of applying our approach to the analysis of a large, complex data set."
45,The ins and outs of home networking: The case for useful and usable domestic networking,131,2009,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PNalJ58AAAAJ&pagesize=50&citation_for_view=PNalJ58AAAAJ:R3hNpaxXUhUC,"Householders are increasingly adopting home networking as a solution to the demands created by the presence of multiple computers, devices, and the desire to access the Internet. However, current network solutions are derived from the world of work (and initially the military) and provide poor support for the needs of the home. We present the key findings to emerge from empirical studies of home networks in the UK and US. The studies reveal two key kinds of work that effective home networking relies upon: one, the technical work of setting up and maintaining the home network, and the other, the collaborative and socially organized work of the home which the network is embedded in and supports. The two are thoroughly intertwined and rely upon one another for their realization, yet neither is adequately supported by current networking technologies and applications. Explication of the “work to make the home …"
46,Historical analysis: Using the past to design the future,126,2006,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PNalJ58AAAAJ&pagesize=50&citation_for_view=PNalJ58AAAAJ:mB3voiENLucC,"Ubicomp developers are increasingly borrowing from other disciplines, such as anthropology and creative design, to inform their design process. In this paper, we demonstrate that the discipline of history similarly has much to offer ubicomp research. Specifically, we describe a historically-grounded approach to designing ubicomp systems and applications for the home. We present findings from a study examining aging and housework that demonstrate how our approach can be useful to sensitize ubicomp developers to the impact of cultural values on household technology, to reunderstand the home space, and to spur development of new design spaces. Our findings suggest that historically-grounded research approaches may be useful in more deeply understanding and designing for context both in and outside of the home."
47,Health promotion as activism: building community capacity to effect social change,124,2012,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PNalJ58AAAAJ&pagesize=50&citation_for_view=PNalJ58AAAAJ:LPZeul_q3PIC,"As HCI researchers have designed tools to promote wellness, disease has often been approached as a general problem. In contrast, public health research argues for an activist approach focused on how certain groups disproportionately experience disease and eliminating these disparities. Taking this activist stance, we examine how technology can reduce health inequalities by disrupting power relationships and helping communities pursue social change. We discuss our tool, Community Mosaic (CM), which allows individuals to share their healthy eating ideas with one another as a means of advocating behavior change. Our results characterize how CM helped facilitate activism (i.e., collective efforts to counter local challenges to healthy living) and shift users' attitudes regarding their role as advocates for health. We contribute to the field of HCI by using our findings to present a set of recommendations for future …"
48,Recomposition: Putting it all back together again,124,1998,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PNalJ58AAAAJ&pagesize=50&citation_for_view=PNalJ58AAAAJ:roLk4NBRz8UC,"This paper follows the tradition of examiniig the collaborative aspects of developing sotiare. Development work includes design activities, because the process of shaping software never ends during development. However, thii study differs from many other investigations of development work to date, that have focused on work that occurs in meetings [4, 18], or how individuals reflect on the problem [Za. It is* O different from the sma~ er pool of studies of coding work the development of the sofivare i= elf [7]. Finally, it does not take the broader perspective of those studies that examine the oveti project organization of development work [S, 12].~ ls paper takes a different perspective, one that looks at the process from its conclusio% a reassembled artifact. Specifically, I examine the process of designing and permixion tomakedi~ tal orhardcopiesofall mP~ offis~~ orkfor personal or cl= oom use is~ ted without fee protided …"
49,""" Pimp My Roomba"" designing for personalization",123,2009,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PNalJ58AAAAJ&pagesize=50&citation_for_view=PNalJ58AAAAJ:4JMBOYKVnBMC,"We present a study of how householders personalize their domestic vacuuming robot, iRobot's Roomba"". In particular, we build on Blom and Monk's [3] theory of personalization that argues that personalization does not only occur naturally but can also be induced by design choices. In this study, we created a personalization toolkit, which allowed people to customize their Roomba's appearance and distributed it to 15 households. Our observations of these households provide empirical support that personalization can facilitate positive experiences with a Roomba, and having materials to hand can increase the odds of customization. We conclude by discussing design implications for personalization."
50,Network-in-a-Box: How to Set Up a Secure Wireless Network in Under a Minute.,117,2004,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PNalJ58AAAAJ&pagesize=50&citation_for_view=PNalJ58AAAAJ:hqOjcs7Dif8C,"Combining effective security and usability is often considered impossible. For example, deploying effective security for wireless networks is a difficult task, even for skilled systems administrators-a fact that is impeding the deployment of many mobile systems."
